Scenario,Scenario_Display,Algorithm,Run,Local_Parameter_Index,Global_Parameter_Index,Parameter_Type,cNDI,Within_Niche_Variance,Num_Pareto,K_eff
WFG3,WFG 3,NSGA-Full,2,14,14,Redundant,1.0081265920528035,0.08469326880033333,410,5
WFG3,WFG 3,NSGA-Full,2,15,15,Redundant,0.9803452301627253,0.08008973085856724,410,5
WFG3,WFG 3,NSGA-Full,2,16,16,Redundant,1.0171171661586853,0.08621061080788958,410,5
WFG3,WFG 3,NSGA-Full,2,17,17,Redundant,1.0302031437251313,0.08844320977842864,410,5
WFG3,WFG 3,NSGA-Full,2,18,18,Redundant,1.0076220551819053,0.0846085171740839,410,5
WFG3,WFG 3,NSGA-Full,2,19,19,Redundant,1.028961571549545,0.08823015964380912,410,5
WFG3,WFG 3,NSGA-Full,2,20,20,Redundant,0.9620007568786054,0.0771204546862508,410,5
WFG3,WFG 3,NSGA-Full,2,21,21,Redundant,0.9624019641701694,0.07718479505321668,410,5
WFG3,WFG 3,NSGA-Full,2,22,22,Redundant,0.9635889392511423,0.07737530365392847,410,5
WFG3,WFG 3,NSGA-Full,2,23,23,Redundant,1.0163715449187425,0.08608425977670928,410,5
WFG3,WFG 3,NSGA-Full,2,24,24,Redundant,0.9702923648873847,0.07845560611322948,410,5
WFG3,WFG 3,NSGA-Full,2,25,25,Redundant,0.996071219007803,0.08267982277797424,410,5
WFG3,WFG 3,NSGA-Full,2,26,26,Redundant,0.9770578373559589,0.07955350146155861,410,5
WFG3,WFG 3,NSGA-Full,2,27,27,Redundant,0.986065216277433,0.08102705089602173,410,5
WFG3,WFG 3,NSGA-Full,2,28,28,Redundant,0.9988874613201713,0.08314801336522139,410,5
WFG3,WFG 3,NSGA-Full,2,29,29,Redundant,1.0074793443767676,0.08458455244548678,410,5
WFG3,WFG 3,NSGA-Full,2,30,30,Redundant,0.991745517414135,0.08196326427591918,410,5
WFG3,WFG 3,NSGA-Full,2,31,31,Redundant,1.0141722139793348,0.0857121066339788,410,5
WFG3,WFG 3,NSGA-Full,2,32,32,Redundant,0.9933183360912756,0.08222344306792838,410,5
WFG3,WFG 3,NSGA-Full,2,33,33,Redundant,0.993973101215201,0.08233187716161369,410,5
WFG3,WFG 3,NSGA-Full,2,34,34,Redundant,1.0423189332865328,0.0905357298906313,410,5
WFG3,WFG 3,NSGA-Full,2,35,35,Redundant,0.975013127019879,0.07922088315509022,410,5
WFG3,WFG 3,NSGA-Full,2,36,36,Redundant,0.9980029424130661,0.08300082275542814,410,5
WFG3,WFG 3,NSGA-Full,2,37,37,Redundant,0.9838379443438666,0.08066142506089709,410,5
WFG3,WFG 3,NSGA-Full,2,38,38,Redundant,1.0440648289080967,0.09083928058024113,410,5
WFG3,WFG 3,NSGA-Full,2,39,39,Redundant,0.9949015565129486,0.08248575892932399,410,5
WFG3,WFG 3,NSGA-Full,2,40,40,Redundant,0.9822458328553025,0.08040057301346724,410,5
WFG3,WFG 3,NSGA-Full,2,41,41,Redundant,0.9719817069259753,0.07872903654989438,410,5
WFG3,WFG 3,NSGA-Full,2,42,42,Redundant,1.0015162288797985,0.0835862297258011,410,5
WFG3,WFG 3,NSGA-Full,2,43,43,Redundant,1.0132112797888553,0.08554975812428083,410,5
WFG3,WFG 3,NSGA-Full,2,44,44,Redundant,0.9484431012951209,0.07496202636619224,410,5
WFG3,WFG 3,NSGA-Full,2,45,45,Redundant,1.012432277425826,0.08541825969780373,410,5
WFG3,WFG 3,NSGA-Full,2,46,46,Redundant,0.8950068452000042,0.06675310441290534,410,5
WFG3,WFG 3,NSGA-Full,2,47,47,Redundant,0.9610533458698082,0.07696862780062942,410,5
WFG3,WFG 3,NSGA-Full,2,48,48,Redundant,1.0077954137290648,0.08463763299444474,410,5
WFG3,WFG 3,NSGA-Full,2,49,49,Redundant,1.0144443450847738,0.08575811077287296,410,5
WFG3,WFG 3,NSGA-Full,2,50,50,Redundant,0.9772490489121709,0.07958464196664522,410,5
WFG3,WFG 3,NSGA-Full,2,51,51,Redundant,0.961202600471156,0.07699253659604273,410,5
WFG3,WFG 3,NSGA-Full,2,52,52,Redundant,1.0355437568622827,0.08936257269803755,410,5
WFG3,WFG 3,NSGA-Full,2,53,53,Redundant,1.006968976663746,0.08449887666360263,410,5
WFG3,WFG 3,NSGA-Full,2,54,54,Redundant,0.9561978287458919,0.0761928573081965,410,5
WFG3,WFG 3,NSGA-Full,2,55,55,Redundant,0.918658066434244,0.07032772025205865,410,5
WFG3,WFG 3,NSGA-Full,2,56,56,Redundant,0.9658408516506206,0.07773737922643302,410,5
WFG3,WFG 3,NSGA-Full,2,57,57,Redundant,0.9531432885057779,0.07570684403530072,410,5
WFG3,WFG 3,NSGA-Full,2,58,58,Redundant,0.9979809738641492,0.08299716868290297,410,5
WFG3,WFG 3,NSGA-Full,2,59,59,Redundant,0.9191408532537345,0.07040165901000026,410,5
WFG3,WFG 3,NSGA-Full,2,60,60,Redundant,1.0510884396253177,0.09206557565949879,410,5
WFG3,WFG 3,NSGA-Full,2,61,61,Redundant,0.9896234038259685,0.08161287345000799,410,5
WFG3,WFG 3,NSGA-Full,2,62,62,Redundant,0.951989049260816,0.07552359582604269,410,5
WFG3,WFG 3,NSGA-Full,2,63,63,Redundant,0.9834036456997547,0.0805902275312974,410,5
WFG3,WFG 3,NSGA-Full,2,64,64,Redundant,0.952153101198353,0.07554962734347008,410,5
WFG3,WFG 3,NSGA-Full,2,65,65,Redundant,0.9599082040557877,0.07678531335113398,410,5
WFG3,WFG 3,NSGA-Full,2,66,66,Redundant,1.0028517618408326,0.08380930468560517,410,5
WFG3,WFG 3,NSGA-Full,2,67,67,Redundant,0.9863800817164722,0.08107880546724952,410,5
WFG3,WFG 3,NSGA-Full,2,68,68,Redundant,0.9998334125144157,0.08330557106501849,410,5
WFG3,WFG 3,NSGA-Full,2,69,69,Redundant,0.9202493173698647,0.07057156717664183,410,5
WFG3,WFG 3,NSGA-Full,2,70,70,Redundant,0.966054638875328,0.0777717971077117,410,5
WFG3,WFG 3,NSGA-Full,2,71,71,Redundant,1.0322590897480715,0.08879656903062641,410,5
WFG3,WFG 3,NSGA-Full,2,72,72,Redundant,0.9938189886979918,0.08230634852472493,410,5
WFG3,WFG 3,NSGA-Full,2,73,73,Redundant,0.9432205468847787,0.07413875000546842,410,5
WFG3,WFG 3,NSGA-Full,2,74,74,Redundant,0.9222124417557409,0.07087298231075714,410,5
WFG3,WFG 3,NSGA-Full,2,75,75,Redundant,1.0241757900754693,0.08741133741472597,410,5
WFG3,WFG 3,NSGA-Full,2,76,76,Redundant,1.0187008684343468,0.08647928827907436,410,5
WFG3,WFG 3,NSGA-Full,2,77,77,Redundant,0.9678960910962733,0.07806857026328712,410,5
WFG3,WFG 3,NSGA-Full,2,78,78,Redundant,0.9820871439607545,0.08037459652774931,410,5
WFG3,WFG 3,NSGA-Full,2,79,79,Redundant,0.9424833928396353,0.07402291214820919,410,5
WFG3,WFG 3,NSGA-Full,2,80,80,Redundant,0.9883710553070185,0.08140644524739246,410,5
WFG3,WFG 3,NSGA-Full,2,81,81,Redundant,0.9752690193638651,0.07926247167757959,410,5
WFG3,WFG 3,NSGA-Full,2,82,82,Redundant,0.9787566411195759,0.0798303802113062,410,5
WFG3,WFG 3,NSGA-Full,2,83,83,Redundant,0.968065208719611,0.07809585402777867,410,5
WFG3,WFG 3,NSGA-Full,2,84,84,Redundant,0.9576296602457972,0.07642121384854009,410,5
WFG3,WFG 3,NSGA-Full,2,85,85,Redundant,1.0133995011485717,0.08558154574401447,410,5
WFG3,WFG 3,NSGA-Full,2,86,86,Redundant,0.9514792526472843,0.0754427306848529,410,5
WFG3,WFG 3,NSGA-Full,2,87,87,Redundant,1.0035321774830954,0.08392306927033025,410,5
WFG3,WFG 3,NSGA-Full,2,88,88,Redundant,0.9641191078503233,0.07746047117684195,410,5
WFG3,WFG 3,NSGA-Full,2,89,89,Redundant,0.8517971552256268,0.060463199470872545,410,5
WFG3,WFG 3,NSGA-Full,2,90,90,Redundant,0.9984588964215398,0.08307668065360994,410,5
WFG3,WFG 3,NSGA-Full,2,91,91,Redundant,0.9488149150393174,0.07502081191675558,410,5
WFG3,WFG 3,NSGA-Full,2,92,92,Redundant,1.0012130978233553,0.08353563893775331,410,5
WFG3,WFG 3,NSGA-Full,2,93,93,Redundant,0.9048844827406588,0.06823466059206913,410,5
WFG3,WFG 3,NSGA-Full,2,94,94,Redundant,1.0236605933454974,0.08732341753070463,410,5
WFG3,WFG 3,NSGA-Full,2,95,95,Redundant,1.0135133581840705,0.08560077726812933,410,5
WFG3,WFG 3,NSGA-Full,2,96,96,Redundant,1.0209644194260623,0.08686402881116637,410,5
WFG3,WFG 3,NSGA-Full,2,97,97,Redundant,0.972075941844015,0.0787443030593274,410,5
WFG3,WFG 3,NSGA-Full,2,98,98,Redundant,0.9195514663861819,0.07046457494441478,410,5
WFG3,WFG 3,NSGA-Full,2,99,99,Redundant,0.9634942869672144,0.07736010341820508,410,5
WFG3,WFG 3,NSGA-Full,3,0,0,Representative,0.3189148955405491,0.008475559216469943,410,5
WFG3,WFG 3,NSGA-Full,3,1,1,Representative,0.7585300283856785,0.047947316996898186,410,5
WFG3,WFG 3,NSGA-Full,3,2,2,Representative,0.88347715987453,0.06504432433499716,410,5
WFG3,WFG 3,NSGA-Full,3,3,3,Representative,1.0646073674933167,0.09444907057675415,410,5
WFG3,WFG 3,NSGA-Full,3,4,4,Redundant,0.998300145264368,0.08305026500290486,410,5
WFG3,WFG 3,NSGA-Full,3,5,5,Redundant,0.9215751528814367,0.07077506353403695,410,5
WFG3,WFG 3,NSGA-Full,3,6,6,Redundant,1.0082786551589966,0.08471882053743623,410,5
WFG3,WFG 3,NSGA-Full,3,7,7,Redundant,0.9576943230987067,0.07643153470795751,410,5
WFG3,WFG 3,NSGA-Full,3,8,8,Redundant,0.9478185059194761,0.07486332668028567,410,5
WFG3,WFG 3,NSGA-Full,3,9,9,Redundant,0.9912949660699252,0.08188880914629786,410,5
WFG3,WFG 3,NSGA-Full,3,10,10,Redundant,0.9810747600983983,0.08020897374184416,410,5
WFG3,WFG 3,NSGA-Full,3,11,11,Redundant,0.9524076786463161,0.07559003219537204,410,5
WFG3,WFG 3,NSGA-Full,3,12,12,Redundant,0.9568729352060676,0.07630048451082294,410,5
WFG3,WFG 3,NSGA-Full,3,13,13,Redundant,0.9472099977727744,0.07476723165672494,410,5
WFG3,WFG 3,NSGA-Full,3,14,14,Redundant,0.9984017059195643,0.08306716386525802,410,5
WFG3,WFG 3,NSGA-Full,3,15,15,Redundant,0.9507980429746647,0.07533474321037104,410,5
WFG3,WFG 3,NSGA-Full,3,16,16,Redundant,0.9890038125804508,0.08151071177488894,410,5
WFG3,WFG 3,NSGA-Full,3,17,17,Redundant,1.0173459878056952,0.08624940490869547,410,5
WFG3,WFG 3,NSGA-Full,3,18,18,Redundant,0.9785592534943403,0.07979818438328339,410,5
WFG3,WFG 3,NSGA-Full,3,19,19,Redundant,1.0265294566940417,0.08781356045504704,410,5
WFG3,WFG 3,NSGA-Full,3,20,20,Redundant,0.9534361550463627,0.07575337514579931,410,5
WFG3,WFG 3,NSGA-Full,3,21,21,Redundant,0.9803388734204895,0.08008869222827954,410,5
WFG3,WFG 3,NSGA-Full,3,22,22,Redundant,0.996676842430746,0.08278039401981016,410,5
WFG3,WFG 3,NSGA-Full,3,23,23,Redundant,1.0402656892696454,0.09017939202263751,410,5
WFG3,WFG 3,NSGA-Full,3,24,24,Redundant,0.9720269273750888,0.07873636229518802,410,5
WFG3,WFG 3,NSGA-Full,3,25,25,Redundant,0.9758259364418045,0.07935302151937705,410,5
WFG3,WFG 3,NSGA-Full,3,26,26,Redundant,0.9527491563859886,0.07564424624951774,410,5
WFG3,WFG 3,NSGA-Full,3,27,27,Redundant,1.0064538551914282,0.08441244688580735,410,5
WFG3,WFG 3,NSGA-Full,3,28,28,Redundant,0.9999289761447783,0.08332149644449538,410,5
WFG3,WFG 3,NSGA-Full,3,29,29,Redundant,1.0192656985733455,0.08657521369068419,410,5
WFG3,WFG 3,NSGA-Full,3,30,30,Redundant,1.0096126548946918,0.08494314274362566,410,5
WFG3,WFG 3,NSGA-Full,3,31,31,Redundant,1.0107843151714826,0.08514041098305691,410,5
WFG3,WFG 3,NSGA-Full,3,32,32,Redundant,0.9710225399418563,0.07857373108959449,410,5
WFG3,WFG 3,NSGA-Full,3,33,33,Redundant,1.0545800771019267,0.09267826158502546,410,5
WFG3,WFG 3,NSGA-Full,3,34,34,Redundant,0.9966210236711387,0.08277112206860904,410,5
WFG3,WFG 3,NSGA-Full,3,35,35,Redundant,0.9758579621538629,0.07935823019159084,410,5
WFG3,WFG 3,NSGA-Full,3,36,36,Redundant,0.9697001305080226,0.07835986192560634,410,5
WFG3,WFG 3,NSGA-Full,3,37,37,Redundant,0.9729854099974473,0.07889171733899171,410,5
WFG3,WFG 3,NSGA-Full,3,38,38,Redundant,0.9514283960240247,0.07543466606340404,410,5
WFG3,WFG 3,NSGA-Full,3,39,39,Redundant,1.0005880933651894,0.08343137771534875,410,5
WFG3,WFG 3,NSGA-Full,3,40,40,Redundant,0.9788099781730082,0.07983908111425372,410,5
WFG3,WFG 3,NSGA-Full,3,41,41,Redundant,0.9838019843204907,0.08065552869607791,410,5
WFG3,WFG 3,NSGA-Full,3,42,42,Redundant,0.9824414969500712,0.0804326079107914,410,5
WFG3,WFG 3,NSGA-Full,3,43,43,Redundant,1.0010841392010885,0.08351412114666537,410,5
WFG3,WFG 3,NSGA-Full,3,44,44,Redundant,1.0334446041802805,0.08900064582577805,410,5
WFG3,WFG 3,NSGA-Full,3,45,45,Redundant,0.9646365964981836,0.07754364694196661,410,5
WFG3,WFG 3,NSGA-Full,3,46,46,Redundant,0.9095912418720808,0.06894635227419953,410,5
WFG3,WFG 3,NSGA-Full,3,47,47,Redundant,0.9481560596195706,0.07491665944944256,410,5
WFG3,WFG 3,NSGA-Full,3,48,48,Redundant,0.9825973803126548,0.080458134316441,410,5
WFG3,WFG 3,NSGA-Full,3,49,49,Redundant,0.9749949602711495,0.07921793104617837,410,5
WFG3,WFG 3,NSGA-Full,3,50,50,Redundant,0.9836096779978766,0.08062399988759053,410,5
WFG3,WFG 3,NSGA-Full,3,51,51,Redundant,0.9555839938901068,0.07609506411491399,410,5
WFG3,WFG 3,NSGA-Full,3,52,52,Redundant,1.0003502459291966,0.08339171787755036,410,5
WFG3,WFG 3,NSGA-Full,3,53,53,Redundant,0.9939335716585037,0.08232532873915249,410,5
WFG3,WFG 3,NSGA-Full,3,54,54,Redundant,1.0533148957405813,0.09245602246574933,410,5
WFG3,WFG 3,NSGA-Full,3,55,55,Redundant,1.0109872253931675,0.08517459749234794,410,5
WFG3,WFG 3,NSGA-Full,3,56,56,Redundant,0.991391100178105,0.0819046927926961,410,5
WFG3,WFG 3,NSGA-Full,3,57,57,Redundant,0.9755599014642954,0.07930976011208547,410,5
WFG3,WFG 3,NSGA-Full,3,58,58,Redundant,0.9066446053953254,0.06850037004103711,410,5
WFG3,WFG 3,NSGA-Full,3,59,59,Redundant,0.9879890155456593,0.08134352456990675,410,5
WFG3,WFG 3,NSGA-Full,3,60,60,Redundant,1.0192055372828637,0.08656499393567088,410,5
WFG3,WFG 3,NSGA-Full,3,61,61,Redundant,0.9872908847925186,0.08122860759953285,410,5
WFG3,WFG 3,NSGA-Full,3,62,62,Redundant,1.0012398275913033,0.08354009936292187,410,5
WFG3,WFG 3,NSGA-Full,3,63,63,Redundant,1.0002941426278518,0.08338236431463243,410,5
WFG3,WFG 3,NSGA-Full,3,64,64,Redundant,0.9848269120963999,0.08082367056577752,410,5
WFG3,WFG 3,NSGA-Full,3,65,65,Redundant,1.0241795657470103,0.08741198190781121,410,5
WFG3,WFG 3,NSGA-Full,3,66,66,Redundant,1.0439800782605755,0.0908245336504131,410,5
WFG3,WFG 3,NSGA-Full,3,67,67,Redundant,0.9826508005284251,0.08046688298159622,410,5
WFG3,WFG 3,NSGA-Full,3,68,68,Redundant,0.9877650856754936,0.08130665537329293,410,5
WFG3,WFG 3,NSGA-Full,3,69,69,Redundant,0.9190467290002163,0.07038724084049976,410,5
WFG3,WFG 3,NSGA-Full,3,70,70,Redundant,1.0157485680694924,0.08597876279460202,410,5
WFG3,WFG 3,NSGA-Full,3,71,71,Redundant,0.966514654285967,0.07784588141246018,410,5
WFG3,WFG 3,NSGA-Full,3,72,72,Redundant,1.0083050896911305,0.08472326282475326,410,5
WFG3,WFG 3,NSGA-Full,3,73,73,Redundant,0.937253809545733,0.07320372529233243,410,5
WFG3,WFG 3,NSGA-Full,3,74,74,Redundant,0.9155087494112153,0.06984635585404061,410,5
WFG3,WFG 3,NSGA-Full,3,75,75,Redundant,1.0240563513823628,0.08739095090054644,410,5
WFG3,WFG 3,NSGA-Full,3,76,76,Redundant,1.0304484045379234,0.08848532620122931,410,5
WFG3,WFG 3,NSGA-Full,3,77,77,Redundant,0.9574177255011406,0.07638739175864812,410,5
WFG3,WFG 3,NSGA-Full,3,78,78,Redundant,0.9959594826874542,0.08266127426292177,410,5
WFG3,WFG 3,NSGA-Full,3,79,79,Redundant,0.94465743662274,0.07436480604722051,410,5
WFG3,WFG 3,NSGA-Full,3,80,80,Redundant,0.9708642704091923,0.0785481192964311,410,5
WFG3,WFG 3,NSGA-Full,3,81,81,Redundant,0.9729778649871286,0.07889049381290925,410,5
WFG3,WFG 3,NSGA-Full,3,82,82,Redundant,0.9616033404969753,0.07705674870457847,410,5
WFG3,WFG 3,NSGA-Full,3,83,83,Redundant,0.9538380482793934,0.07581725186212021,410,5
WFG3,WFG 3,NSGA-Full,3,84,84,Redundant,0.9944559247546878,0.0824118821899751,410,5
WFG3,WFG 3,NSGA-Full,3,85,85,Redundant,1.0050352098715405,0.0841746477567943,410,5
WFG3,WFG 3,NSGA-Full,3,86,86,Redundant,1.001813201333544,0.08363580753051365,410,5
WFG3,WFG 3,NSGA-Full,3,87,87,Redundant,1.0123526179253226,0.08540481858502119,410,5
WFG3,WFG 3,NSGA-Full,3,88,88,Redundant,1.009986552379888,0.08500606966568437,410,5
WFG3,WFG 3,NSGA-Full,3,89,89,Redundant,0.9003417007609434,0.06755126484409235,410,5
WFG3,WFG 3,NSGA-Full,3,90,90,Redundant,1.0238958011886088,0.08736355097430525,410,5
WFG3,WFG 3,NSGA-Full,3,91,91,Redundant,1.039347613019305,0.09002028839074389,410,5
WFG3,WFG 3,NSGA-Full,3,92,92,Redundant,0.9558544486216869,0.07613814391248909,410,5
WFG3,WFG 3,NSGA-Full,3,93,93,Redundant,1.0325881393102687,0.08885318878702023,410,5
WFG3,WFG 3,NSGA-Full,3,94,94,Redundant,0.9920139614831698,0.08200764164812765,410,5
WFG3,WFG 3,NSGA-Full,3,95,95,Redundant,0.9656651525248514,0.07770909890007038,410,5
WFG3,WFG 3,NSGA-Full,3,96,96,Redundant,1.034657531757896,0.08920968400194514,410,5
WFG3,WFG 3,NSGA-Full,3,97,97,Redundant,0.943678926003562,0.07421082628193636,410,5
WFG3,WFG 3,NSGA-Full,3,98,98,Redundant,0.956123337143982,0.07618098631927872,410,5
WFG3,WFG 3,NSGA-Full,3,99,99,Redundant,1.0232090538857057,0.08724639732947341,410,5
WFG3,WFG 3,NSGA-Full,4,0,0,Representative,0.3098306586537818,0.00799958642015302,410,5
WFG3,WFG 3,NSGA-Full,4,1,1,Representative,0.743105549609175,0.04601715482166283,410,5
WFG3,WFG 3,NSGA-Full,4,2,2,Representative,0.8793555828370233,0.06443885342222007,410,5
WFG3,WFG 3,NSGA-Full,4,3,3,Representative,0.9920451114318292,0.08201279192631586,410,5
WFG3,WFG 3,NSGA-Full,4,4,4,Redundant,0.9762268495303665,0.07941823847866541,410,5
WFG3,WFG 3,NSGA-Full,4,5,5,Redundant,0.9825630468852657,0.08045251175870476,410,5
WFG3,WFG 3,NSGA-Full,4,6,6,Redundant,1.0263417299000306,0.08778144554451561,410,5
WFG3,WFG 3,NSGA-Full,4,7,7,Redundant,0.985874546905102,0.08099571851961168,410,5
WFG3,WFG 3,NSGA-Full,4,8,8,Redundant,0.9651681179811521,0.07762912466393992,410,5
WFG3,WFG 3,NSGA-Full,4,9,9,Redundant,1.010943804377944,0.08516728130084587,410,5
WFG3,WFG 3,NSGA-Full,4,10,10,Redundant,0.9945884780403549,0.08243385338755246,410,5
WFG3,WFG 3,NSGA-Full,4,11,11,Redundant,0.9949294095162098,0.08249037749335615,410,5
WFG3,WFG 3,NSGA-Full,4,12,12,Redundant,0.9049629554378541,0.0682464958929013,410,5
WFG3,WFG 3,NSGA-Full,4,13,13,Redundant,0.9915638422312976,0.08193323776837447,410,5
WFG3,WFG 3,NSGA-Full,4,14,14,Redundant,0.9818360772265089,0.08033350687862827,410,5
WFG3,WFG 3,NSGA-Full,4,15,15,Redundant,1.0127591161710792,0.0854734189489688,410,5
WFG3,WFG 3,NSGA-Full,4,16,16,Redundant,0.9812952669331433,0.08024503340878242,410,5
WFG3,WFG 3,NSGA-Full,4,17,17,Redundant,1.0370952393825434,0.08963054462916124,410,5
WFG3,WFG 3,NSGA-Full,4,18,18,Redundant,0.9163151308414014,0.06996945158407454,410,5
WFG3,WFG 3,NSGA-Full,4,19,19,Redundant,1.0213662065658304,0.08693241065955622,410,5
WFG3,WFG 3,NSGA-Full,4,20,20,Redundant,0.9676619759986548,0.07803080831613508,410,5
WFG3,WFG 3,NSGA-Full,4,21,21,Redundant,1.020164617164841,0.08672798717625722,410,5
WFG3,WFG 3,NSGA-Full,4,22,22,Redundant,0.9889931267345757,0.08150895039401938,410,5
WFG3,WFG 3,NSGA-Full,4,23,23,Redundant,0.9688415182163834,0.07822115728498558,410,5
WFG3,WFG 3,NSGA-Full,4,24,24,Redundant,0.9557529560708284,0.07612197608651057,410,5
WFG3,WFG 3,NSGA-Full,4,25,25,Redundant,1.0240255567920296,0.08738569508026883,410,5
WFG3,WFG 3,NSGA-Full,4,26,26,Redundant,0.9605175436759401,0.07688282930910513,410,5
WFG3,WFG 3,NSGA-Full,4,27,27,Redundant,0.9596300777057682,0.0767408238364649,410,5
WFG3,WFG 3,NSGA-Full,4,28,28,Redundant,0.9079356320218684,0.06869559265791247,410,5
WFG3,WFG 3,NSGA-Full,4,29,29,Redundant,1.0280842339663132,0.08807976601084176,410,5
WFG3,WFG 3,NSGA-Full,4,30,30,Redundant,1.010839551739587,0.08514971661342408,410,5
WFG3,WFG 3,NSGA-Full,4,31,31,Redundant,0.9464282901234806,0.0746438756955046,410,5
WFG3,WFG 3,NSGA-Full,4,32,32,Redundant,0.9970140348792131,0.08283641547884407,410,5
WFG3,WFG 3,NSGA-Full,4,33,33,Redundant,0.9947692171797619,0.08246381628736969,410,5
WFG3,WFG 3,NSGA-Full,4,34,34,Redundant,0.9364749542520067,0.07308211166177483,410,5
WFG3,WFG 3,NSGA-Full,4,35,35,Redundant,0.982645756320233,0.08046605686784689,410,5
WFG3,WFG 3,NSGA-Full,4,36,36,Redundant,0.976373850889814,0.0794421580584504,410,5
WFG3,WFG 3,NSGA-Full,4,37,37,Redundant,0.9534643750760993,0.07575785954493805,410,5
WFG3,WFG 3,NSGA-Full,4,38,38,Redundant,0.9857805440737182,0.08098027342285632,410,5
WFG3,WFG 3,NSGA-Full,4,39,39,Redundant,1.0197421450839814,0.08665617020503999,410,5
WFG3,WFG 3,NSGA-Full,4,40,40,Redundant,0.956539769867321,0.07624736094481895,410,5
WFG3,WFG 3,NSGA-Full,4,41,41,Redundant,0.9759426784850425,0.07937200930737992,410,5
WFG3,WFG 3,NSGA-Full,4,42,42,Redundant,0.9390340802375925,0.07348208365397177,410,5
WFG3,WFG 3,NSGA-Full,4,43,43,Redundant,1.0306596470773306,0.08852160900946397,410,5
WFG3,WFG 3,NSGA-Full,4,44,44,Redundant,0.9505282943456445,0.07529200319597001,410,5
WFG3,WFG 3,NSGA-Full,4,45,45,Redundant,1.018974029677144,0.08652567276303977,410,5
WFG3,WFG 3,NSGA-Full,4,46,46,Redundant,0.9292170803003783,0.07195369852682998,410,5
WFG3,WFG 3,NSGA-Full,4,47,47,Redundant,0.998047617955574,0.08300825397556627,410,5
WFG3,WFG 3,NSGA-Full,4,48,48,Redundant,0.9982538811845894,0.08304256760834136,410,5
WFG3,WFG 3,NSGA-Full,4,49,49,Redundant,0.9710436555080078,0.07857714840852953,410,5
WFG3,WFG 3,NSGA-Full,4,50,50,Redundant,0.9448398989440774,0.07439353621972121,410,5
WFG3,WFG 3,NSGA-Full,4,51,51,Redundant,1.0043905827032846,0.0840667035519203,410,5
WFG3,WFG 3,NSGA-Full,4,52,52,Redundant,0.9603396601635031,0.07685435524024606,410,5
WFG3,WFG 3,NSGA-Full,4,53,53,Redundant,0.9702245262934494,0.07844463595177902,410,5
WFG3,WFG 3,NSGA-Full,4,54,54,Redundant,1.019265179376847,0.08657512549084302,410,5
WFG3,WFG 3,NSGA-Full,4,55,55,Redundant,1.009486703194423,0.08492195032719545,410,5
WFG3,WFG 3,NSGA-Full,4,56,56,Redundant,1.0276925978223328,0.0880126729682346,410,5
WFG3,WFG 3,NSGA-Full,4,57,57,Redundant,0.9794214131148755,0.07993885870566164,410,5
WFG3,WFG 3,NSGA-Full,4,58,58,Redundant,0.9492713284826282,0.07509300458993115,410,5
WFG3,WFG 3,NSGA-Full,4,59,59,Redundant,0.980359065680252,0.08009199147178804,410,5
WFG3,WFG 3,NSGA-Full,4,60,60,Redundant,1.0041203532567702,0.08402147365204173,410,5
WFG3,WFG 3,NSGA-Full,4,61,61,Redundant,0.9490160993533605,0.07505262973598896,410,5
WFG3,WFG 3,NSGA-Full,4,62,62,Redundant,0.9490769898038391,0.07506226104792638,410,5
WFG3,WFG 3,NSGA-Full,4,63,63,Redundant,1.0454293964494084,0.09107688524671452,410,5
WFG3,WFG 3,NSGA-Full,4,64,64,Redundant,0.9791175907542855,0.07988927137703972,410,5
WFG3,WFG 3,NSGA-Full,4,65,65,Redundant,0.918425238055436,0.07029207649143202,410,5
WFG3,WFG 3,NSGA-Full,4,66,66,Redundant,1.0036538260890138,0.08394341688525968,410,5
WFG3,WFG 3,NSGA-Full,4,67,67,Redundant,0.9727882742214059,0.07885975220522176,410,5
WFG3,WFG 3,NSGA-Full,4,68,68,Redundant,0.9583301586501388,0.07653305774820002,410,5
WFG3,WFG 3,NSGA-Full,4,69,69,Redundant,0.9097385649843001,0.06896868805164114,410,5
WFG3,WFG 3,NSGA-Full,4,70,70,Redundant,1.0238079793626025,0.0873485648838779,410,5
WFG3,WFG 3,NSGA-Full,4,71,71,Redundant,0.9403985164007608,0.07369578080406265,410,5
WFG3,WFG 3,NSGA-Full,4,72,72,Redundant,1.0091759956652748,0.08486968251891658,410,5
WFG3,WFG 3,NSGA-Full,4,73,73,Redundant,0.8997868369472563,0.06746802932862903,410,5
WFG3,WFG 3,NSGA-Full,4,74,74,Redundant,0.9813003055801991,0.08024585747764934,410,5
WFG3,WFG 3,NSGA-Full,4,75,75,Redundant,0.9920650928220834,0.08201609569967408,410,5
WFG3,WFG 3,NSGA-Full,4,76,76,Redundant,1.0462639385183303,0.09122235242032403,410,5
WFG3,WFG 3,NSGA-Full,4,77,77,Redundant,0.9263702789221561,0.07151349113919277,410,5
WFG3,WFG 3,NSGA-Full,4,78,78,Redundant,0.9702419867618642,0.0784474594063008,410,5
WFG3,WFG 3,NSGA-Full,4,79,79,Redundant,1.0210595904724702,0.08688022394131738,410,5
WFG3,WFG 3,NSGA-Full,4,80,80,Redundant,0.9662963204228849,0.07781071490523389,410,5
WFG3,WFG 3,NSGA-Full,4,81,81,Redundant,0.9521134102324357,0.0755433288287032,410,5
